# project_name,OG
# subproject_name,
# primary_contact,Shannon Corrigan
# primary_contact_institution,Ocean Genomes Minderoo Ocean Omics Centre at University of Western Australia Crawley Perth Australia
# primary_contact_email,oceangenomes@uwa.edu.au
# date_of_update,17/06/2024
# schema_version,ebp_species_goat_2.6
"ncbi_taxon_id","species","subspecies","family","target_list_status","sequencing_status","synonym","publication_id"
"1489734","Centropyge woodheadi","-","Pomacanthidae","long_list","-","-","-"
"-","Chaetodontoplus ballinae","-","Pomacanthidae","long_list","-","Chaetodontoplus ballinae","-"
"109721","Chaetodontoplus caeruleopunctatus","-","Pomacanthidae","long_list","-","-","-"
"-","Chaetodontoplus cephalareticulatus","-","Pomacanthidae","long_list","-","Chaetodontoplus cephalareticulatus","-"
"1916739","Chaetodontoplus chrysocephalus","-","Pomacanthidae","long_list","-","-","-"
"1633020","Chaetodontoplus conspicillatus","-","Pomacanthidae","long_list","-","-","-"
"-","Chaetodontoplus dimidiatus","-","Pomacanthidae","long_list","-","Chaetodontoplus dimidiatus","-"
"109737","Chaetodontoplus duboulayi","-","Pomacanthidae","long_list","-","-","-"
"109738","Chaetodontoplus melanosoma","-","Pomacanthidae","long_list","-","-","-"
"109739","Chaetodontoplus meredithi","-","Pomacanthidae","long_list","-","-","-"
"272785","Chaetodontoplus mesoleucus","-","Pomacanthidae","long_list","-","-","-"
"-","Chaetodontoplus niger","-","Pomacanthidae","long_list","-","Chaetodontoplus niger","-"
"-","Chaetodontoplus personifer","-","Pomacanthidae","long_list","-","Chaetodontoplus personifer","-"
"2599946","Chaetodontoplus poliourus","-","Pomacanthidae","long_list","-","-","-"
"215363","Chaetodontoplus septentrionalis","-","Pomacanthidae","long_list","-","-","-"
"-","Chaetodontoplus vanderloosi","-","Pomacanthidae","long_list","-","Chaetodontoplus vanderloosi","-"
"1156109","Genicanthus bellus","-","Pomacanthidae","long_list","sample_acquired","-","-"
"1003730","Genicanthus caudovittatus","-","Pomacanthidae","long_list","-","-","-"
"109912","Genicanthus lamarck","-","Pomacanthidae","long_list","-","-","-"
"109923","Genicanthus melanospilos","-","Pomacanthidae","long_list","-","-","-"
"1474821","Genicanthus personatus","-","Pomacanthidae","long_list","-","-","-"
"-","Genicanthus semicinctus","-","Pomacanthidae","long_list","-","Genicanthus semicinctus","-"
"1680712","Genicanthus semifasciatus","-","Pomacanthidae","long_list","-","-","-"
"-","Genicanthus spinus","-","Pomacanthidae","long_list","-","Genicanthus spinus","-"
"-","Genicanthus takeuchii","-","Pomacanthidae","long_list","-","Genicanthus takeuchii","-"
"586822","Genicanthus watanabei","-","Pomacanthidae","long_list","-","-","-"
"1366890","Holacanthus africanus","-","Pomacanthidae","long_list","-","-","-"
"272798","Holacanthus bermudensis","-","Pomacanthidae","long_list","-","-","-"
"75024","Holacanthus cilaris","-","Pomacanthidae","long_list","-","-","-"
"1366891","Holacanthus clarionensis","-","Pomacanthidae","long_list","-","-","-"
"-","Holacanthus isabelita","-","Pomacanthidae","long_list","-","Holacanthus isabelita","-"
"390338","Holacanthus limbaughi","-","Pomacanthidae","long_list","-","-","-"
"272788","Holacanthus passer","-","Pomacanthidae","long_list","-","-","-"
"272797","Holacanthus tricolor","-","Pomacanthidae","long_list","-","-","-"
"110272","Paracentropyge multifasciata","-","Pomacanthidae","long_list","-","-","-"
"109710","Pomacanthus annularis","-","Pomacanthidae","long_list","-","-","-"
"51798","Pomacanthus arcuatus","-","Pomacanthidae","long_list","-","-","-"
"272787","Pomacanthus asfur","-","Pomacanthidae","long_list","-","-","-"
"1356035","Pomacanthus chrysurus","-","Pomacanthidae","long_list","-","-","-"
"109711","Pomacanthus imperator","-","Pomacanthidae","long_list","-","-","-"
"490276","Pomacanthus maculosus","-","Pomacanthidae","long_list","-","-","-"
"109712","Pomacanthus navarchus","-","Pomacanthidae","long_list","-","-","-"
"272786","Pomacanthus paru","-","Pomacanthidae","long_list","-","-","-"
"459921","Pomacanthus rhomboides","-","Pomacanthidae","long_list","-","-","-"
"109713","Pomacanthus semicirculatus","-","Pomacanthidae","long_list","-","-","-"
"109714","Pomacanthus sexstriatus","-","Pomacanthidae","long_list","-","-","-"
"109715","Pomacanthus xanthometopon","-","Pomacanthidae","long_list","-","-","-"
"272801","Pomacanthus zonipectus","-","Pomacanthidae","long_list","-","-","-"
"109741","Pygoplites diacanthus","-","Pomacanthidae","long_list","-","-","-"
"75038","Scatophagus argus","-","Scatophagidae","long_list","-","-","-"
"390375","Scatophagus tetracanthus","-","Scatophagidae","long_list","-","-","-"
"75040","Selenotoca multifasciata","-","Scatophagidae","long_list","-","-","-"
"-","Selenotoca papuensis","-","Scatophagidae","long_list","-","Selenotoca papuensis","-"
"225755","Siganus argenteus","-","Siganidae","long_list","-","-","-"
"75042","Siganus canaliculatus","-","Siganidae","long_list","-","-","-"
"406536","Siganus corallinus","-","Siganidae","long_list","-","-","-"
"175428","Siganus doliatus","-","Siganidae","long_list","-","-","-"
"225757","Siganus fuscescens","-","Siganidae","long_list","-","-","-"
"92439","Siganus guttatus","-","Siganidae","long_list","-","-","-"
"-","Siganus insomnis","-","Siganidae","long_list","-","Siganus insomnis","-"
"225760","Siganus javus","-","Siganidae","long_list","-","-","-"
"-","Siganus labyrinthodes","-","Siganidae","long_list","-","Siganus labyrinthodes","-"
"406535","Siganus lineatus","-","Siganidae","long_list","-","-","-"
"226939","Siganus luridus","-","Siganidae","long_list","-","-","-"
"406534","Siganus magnificus","-","Siganidae","long_list","-","-","-"
"-","Siganus niger","-","Siganidae","long_list","-","Siganus niger","-"
"-","Siganus puelloides","-","Siganidae","long_list","-","Siganus puelloides","-"
"406531","Siganus puellus","-","Siganidae","long_list","-","-","-"
"225756","Siganus punctatissimus","-","Siganidae","long_list","-","-","-"
"406532","Siganus punctatus","-","Siganidae","long_list","-","-","-"
"439891","Siganus randalli","-","Siganidae","long_list","-","-","-"
"216359","Siganus rivulatus","-","Siganidae","long_list","-","-","-"
"225758","Siganus spinus","-","Siganidae","long_list","-","-","-"
"390377","Siganus stellatus","-","Siganidae","long_list","-","-","-"
"439892","Siganus sutor","-","Siganidae","long_list","-","-","-"
"-","Siganus trispilos","-","Siganidae","long_list","-","Siganus trispilos","-"
"215396","Siganus unimaculatus","-","Siganidae","long_list","-","-","-"
"406533","Siganus uspi","-","Siganidae","long_list","-","-","-"
"225761","Siganus vermiculatus","-","Siganidae","long_list","-","-","-"
"225759","Siganus virgatus","-","Siganidae","long_list","-","-","-"
"175429","Siganus vulpinus","-","Siganidae","long_list","-","-","-"
"406530","Siganus woodlandi","-","Siganidae","long_list","-","-","-"
"75044","Zanclus cornutus","-","Zanclidae","long_list","data_generation","-","-"
"7907","Acipenser brevirostrum","-","Acipenseridae","long_list","-","-","-"
"7902","Acipenser gueldenstaedtii","-","Acipenseridae","long_list","-","-","-"
"7908","Acipenser medirostris","-","Acipenseridae","long_list","-","-","-"
"61966","Acipenser mikadoi","-","Acipenseridae","long_list","-","-","-"
"42330","Acipenser naccarii","-","Acipenseridae","long_list","-","-","-"
"61967","Acipenser nudiventris","-","Acipenseridae","long_list","-","-","-"
"36177","Acipenser oxyrinchus","-","Acipenseridae","long_list","-","-","-"
"61968","Acipenser persicus","-","Acipenseridae","long_list","-","-","-"
"111304","Acipenser schrenckii","-","Acipenseridae","long_list","-","-","-"
"61970","Acipenser sinensis","-","Acipenseridae","long_list","-","-","-"
"7903","Acipenser stellatus","-","Acipenseridae","long_list","-","-","-"
"61674","Acipenser sturio","-","Acipenseridae","long_list","-","-","-"
"7904","Acipenser transmontanus","-","Acipenseridae","long_list","-","-","-"
"55293","Huso dauricus","-","Acipenseridae","long_list","-","-","-"
"61971","Huso huso","-","Acipenseridae","long_list","-","-","-"
"61976","Psephurus gladius","-","Polyodontidae","long_list","-","-","-"
"-","Acropoma arafurensis","-","Acropomatidae","long_list","-","Acropoma arafurensis","-"
"2578241","Acropoma argentistigma","-","Acropomatidae","long_list","-","-","-"
"3040387","Acropoma boholensis","-","Acropomatidae","long_list","-","-","-"
"390682","Acropoma hanedai","-","Acropomatidae","long_list","-","-","-"
"-","Acropoma heemstrai","-","Acropomatidae","long_list","-","Acropoma heemstrai","-"
"2233869","Acropoma japonicum","-","Acropomatidae","long_list","-","-","-"
"2863985","Acropoma lacrima","-","Acropomatidae","long_list","-","-","-"
"1828430","Acropoma lecorneti","-","Acropomatidae","long_list","-","-","-"
"3040388","Acropoma leobergi","-","Acropomatidae","long_list","-","-","-"
"-","Acropoma musorstom","-","Acropomatidae","long_list","-","Acropoma musorstom","-"
"-","Acropoma neglectum","-","Acropomatidae","long_list","-","Acropoma neglectum","-"
"-","Acropoma profundum","-","Acropomatidae","long_list","-","Acropoma profundum","-"
"-","Caraibops trispinosus","-","Acropomatidae","long_list","-","Caraibops trispinosus","-"
"223795","Doederleinia berycoides","-","Acropomatidae","long_list","-","-","-"
"-","Kaperangus microlepis","-","Acropomatidae","long_list","-","Kaperangus microlepis","-"
"223800","Malakichthys barbatus","-","Acropomatidae","long_list","-","-","-"
"223801","Malakichthys elegans","-","Acropomatidae","long_list","-","-","-"
"223802","Malakichthys griseus","-","Acropomatidae","long_list","-","-","-"
"-","Malakichthys levis","-","Acropomatidae","long_list","-","Malakichthys levis","-"
"-","Malakichthys mochizuki","-","Acropomatidae","long_list","-","Malakichthys mochizuki","-"
"-","Malakichthys similis","-","Acropomatidae","long_list","-","Malakichthys similis","-"
"223803","Malakichthys wakiyae","-","Acropomatidae","long_list","-","-","-"
"3051914","Neoscombrops cynodon","-","Acropomatidae","long_list","-","-","-"
"2608455","Parascombrops analis","-","Acropomatidae","long_list","-","-","-"
"-","Parascombrops argyreus","-","Acropomatidae","long_list","-","Parascombrops argyreus","-"
"-","Parascombrops glossodon","-","Acropomatidae","long_list","-","Parascombrops glossodon","-"
"-","Parascombrops madagascariensis","-","Acropomatidae","long_list","-","Parascombrops madagascariensis","-"
"2992582","Parascombrops mochizukii","-","Acropomatidae","long_list","-","-","-"
"2608456","Parascombrops nakayamai","-","Acropomatidae","long_list","-","-","-"
"-","Parascombrops ohei","-","Acropomatidae","long_list","-","Parascombrops ohei","-"
"-","Parascombrops parvidens","-","Acropomatidae","long_list","-","Parascombrops parvidens","-"
"-","Parascombrops pellucidus","-","Acropomatidae","long_list","-","Parascombrops pellucidus","-"
"2937804","Parascombrops philippinensis","-","Acropomatidae","long_list","-","-","-"
"2578408","Parascombrops serratospinosus","-","Acropomatidae","long_list","-","-","-"
"2937805","Parascombrops spinosus","-","Acropomatidae","long_list","-","-","-"
"-","Parascombrops yamanouei","-","Acropomatidae","long_list","-","Parascombrops yamanouei","-"
"107766","Synagrops bellus","-","Acropomatidae","long_list","-","-","-"
"223805","Synagrops japonicus","-","Acropomatidae","long_list","-","-","-"
"-","Synagrops malayanus","-","Acropomatidae","long_list","-","Synagrops malayanus","-"
"-","Verilus anomalus","-","Acropomatidae","long_list","-","Verilus anomalus","-"
"-","Verilus atlanticus","-","Acropomatidae","long_list","-","Verilus atlanticus","-"
"-","Verilus costai","-","Acropomatidae","long_list","-","Verilus costai","-"
"3051914","Verilus cynodon","-","Acropomatidae","long_list","-","-","-"
"3051913","Verilus pacificus","-","Acropomatidae","long_list","-","-","-"
"-","Verilus pseudomicrolepis","-","Acropomatidae","long_list","-","Verilus pseudomicrolepis","-"
"-","Verilus sordidus","-","Acropomatidae","long_list","-","Verilus sordidus","-"
"-","Verilus starnesi","-","Acropomatidae","long_list","-","Verilus starnesi","-"
"-","Banjos aculeatus","-","Banjosidae","long_list","-","Banjos aculeatus","-"
"490309","Banjos banjos","-","Banjosidae","long_list","-","-","-"
"-","Banjos peregrinus","-","Banjosidae","long_list","-","Banjos peregrinus","-"
"463603","Bathyclupea argentea","-","Bathyclupeidae","long_list","-","-","-"
"2893476","Bathyclupea gracilis","-","Bathyclupeidae","long_list","-","-","-"
"1649245","Bathyclupea hoskynii","-","Bathyclupeidae","long_list","-","-","-"
"-","Bathyclupea malayana","-","Bathyclupeidae","long_list","-","Bathyclupea malayana","-"
"1841838","Bathyclupea megaceps","-","Bathyclupeidae","long_list","-","-","-"
"-","Bathyclupea nikparini","-","Bathyclupeidae","long_list","-","Bathyclupea nikparini","-"
"-","Bathyclupea schroederi","-","Bathyclupeidae","long_list","-","Bathyclupea schroederi","-"
"2306609","Neobathyclupea argentea","-","Bathyclupeidae","long_list","-","-","-"
"-","Neobathyclupea elongata","-","Bathyclupeidae","long_list","-","Neobathyclupea elongata","-"
"2893476","Neobathyclupea gracilis","-","Bathyclupeidae","long_list","-","-","-"
"-","Neobathyclupea japanotaiwana","-","Bathyclupeidae","long_list","-","Neobathyclupea japanotaiwana","-"
"-","Neobathyclupea malayana","-","Bathyclupeidae","long_list","-","Neobathyclupea malayana","-"
"-","Neobathyclupea megaceps","-","Bathyclupeidae","long_list","-","Neobathyclupea megaceps","-"
"-","Neobathyclupea melanoptera","-","Bathyclupeidae","long_list","-","Neobathyclupea melanoptera","-"
"274810","Champsodon atridorsalis","-","Champsodontidae","long_list","-","-","-"
"1003705","Champsodon capensis","-","Champsodontidae","long_list","-","-","-"
"-","Champsodon fimbriatus","-","Champsodontidae","long_list","-","Champsodon fimbriatus","-"
"2608422","Champsodon guentheri","-","Champsodontidae","long_list","-","-","-"
"2705310","Champsodon longipinnis","-","Champsodontidae","long_list","-","-","-"
"-","Champsodon machaeratus","-","Champsodontidae","long_list","-","Champsodon machaeratus","-"
"1426787","Champsodon nudivittis","-","Champsodontidae","long_list","-","-","-"
"-","Champsodon omanensis","-","Champsodontidae","long_list","-","Champsodon omanensis","-"
"1633486","Champsodon pantolepis","-","Champsodontidae","long_list","-","-","-"
"-","Champsodon sagittus","-","Champsodontidae","long_list","-","Champsodon sagittus","-"
"2893479","Champsodon sechellensis","-","Champsodontidae","long_list","-","-","-"
"546513","Champsodon snyderi","-","Champsodontidae","long_list","-","-","-"
"1758695","Champsodon vorax","-","Champsodontidae","long_list","-","-","-"
"-","Apodocreedia vanderhorsti","-","Creediidae","long_list","-","Apodocreedia vanderhorsti","-"
"1156465","Chalixodytes chameleontoculis","-","Creediidae","long_list","-","-","-"
"2589294","Chalixodytes tauensis","-","Creediidae","long_list","-","-","-"
"-","Creedia alleni","-","Creediidae","long_list","-","Creedia alleni","-"
"-","Creedia bilineata","-","Creediidae","long_list","-","Creedia bilineata","-"
"-","Creedia haswelli","-","Creediidae","long_list","-","Creedia haswelli","-"
"-","Creedia partimsquamigera","-","Creediidae","long_list","-","Creedia partimsquamigera","-"
"2923459","Crystallodytes cookei","-","Creediidae","long_list","-","-","-"
"2589296","Crystallodytes enderburyensis","-","Creediidae","long_list","-","-","-"
"-","Crystallodytes pauciradiatus","-","Creediidae","long_list","-","Crystallodytes pauciradiatus","-"
"270600","Limnichthys fasciatus","-","Creediidae","long_list","data_generation","-","-"
"-","Limnichthys marisrubri","-","Creediidae","long_list","-","Limnichthys marisrubri","-"
"1003752","Limnichthys nitidus","-","Creediidae","long_list","-","-","-"
"-","Limnichthys orientalis","-","Creediidae","long_list","-","Limnichthys orientalis","-"
"-","Limnichthys polyactis","-","Creediidae","long_list","-","Limnichthys polyactis","-"
"-","Limnichthys rendahli","-","Creediidae","long_list","-","Limnichthys rendahli","-"
"1633520","Myopsaron nelsoni","-","Creediidae","long_list","-","-","-"
"-","Schizochirus insolens","-","Creediidae","long_list","-","Schizochirus insolens","-"
"1703798","Tewara cranwellae","-","Creediidae","long_list","-","-","-"
"390327","Dinolestes lewini","-","Dinolestidae","long_list","-","-","-"
"2893518","Brephostoma carpenteri","-","Epigonidae","long_list","-","-","-"
"-","Brinkmannella elongata","-","Epigonidae","long_list","-","Brinkmannella elongata","-"
"-","Epigonus affinis","-","Epigonidae","long_list","-","Epigonus affinis","-"
"1048666","Epigonus angustifrons","-","Epigonidae","long_list","-","-","-"
"2478881","Epigonus atherinoides","-","Epigonidae","long_list","-","-","-"
"-","Epigonus bispinosus","-","Epigonidae","long_list","-","Epigonus bispinosus","-"
"-","Epigonus carbonarius","-","Epigonidae","long_list","-","Epigonus carbonarius","-"
"-","Epigonus cavaticus","-","Epigonidae","long_list","-","Epigonus cavaticus","-"
"-","Epigonus chilensis","-","Epigonidae","long_list","-","Epigonus chilensis","-"
"428429","Epigonus constanciae","-","Epigonidae","long_list","-","-","-"
"-","Epigonus crassicaudus","-","Epigonidae","long_list","-","Epigonus crassicaudus","-"
"-","Epigonus ctenolepis","-","Epigonidae","long_list","-","Epigonus ctenolepis","-"
